model,time-SEG,time-track,time-sum,FPS-SEG,FPS-TRACK,FPS-SUM
64x96,0.00236,0.000577642312420925,0.002937642312420925,423.728813559322,1731.175120826857,340.40904019247165
128x192,0.00265,0.00063958360647775,0.00328958360647775,377.35849056603774,1563.517247584094,303.98984176320363
224x384,0.005111,0.0007786571160167,0.0058896571160167,195.65642731363724,1284.262327320146,169.78917113536843
448x768,0.012169,0.00072819322958685,0.012897193229586849,82.17602103706139,1373.2618752406736,77.53625011261727
